artist,genres
"Parks, Squares and Alleys",Dream Pop/Indie Pop/Bedroom Pop
Parkineos & Rojuu,Not Found
Park Hyo Shin,Korean Ballad/K-Pop
Paranoia - Blemish - Blemish,Dark Ambient
Parade Ground,Coldwave/Minimal Synth/EBM
Paquita Salas,Ranchera
Papir,Psychedelic Rock/Jam Band/Space Rock
Papa M,Post-Rock/Slowcore/Contemporary Folk
Patawawa,Nu-Disco
Patrick Porter,Not Found
Ought,Post-Punk/Art Punk/Indie Rock
Patsy Cline,Nashville Sound/Country/Countrypolitan
Peach Luffe,Alternative Metal
Peach Illusion,Not Found
Peach Club,Not Found
"PdL, Skusta Clee & Yuri",Not Found
Paula Abdul,Dance-Pop/New Jack Swing/Contemporary R&B
Paul Williams,Not Found
Paul Partohap,Not Found
Paul Neubauer & Margo Garrett,Not Found
Paul McCartney & Wings,Pop Rock/Art Pop/Pop
Paul McCartney & Linda McCartney,Pop Rock/Art Pop/Pop
Paul Martin,Not Found
Paul Kelly,Singer-Songwriter/Pop Rock/Folk Rock
Paul Darey,Not Found
Patty Waters,Vocal Jazz/Free Jazz/Avant-Garde Jazz
Patty Larkin,Singer-Songwriter
Patty Griffin,Singer-Songwriter/Americana/Contemporary Folk
Patti LaBelle,Soul/Contemporary R&B/Christmas Music
Pan Sonic,Glitch/Minimal Techno/Industrial Techno
Pan American,Ambient/Glitch/Ambient Dub
Pamungkas,Not Found
Palmistry & Bladee,Alternative R&B/Dancehall/Ambient Pop
PENOMECO,Alternative R&B
PC Music & Hannah Diamond,Not Found
PAZZ,Not Found
P.S. Eliot,Indie Rock/Indie Pop
P.H.F.,Not Found
P-Square,Afrobeats/Dance-Pop
P!nk,Pop Rock/Dance-Pop/Pop
Ozzy Osbourne,Heavy Metal/Hard Rock/Piano Rock
Ozric Tentalces,Space Rock/Psychedelic Rock/Progressive Rock
OverDoz.,Not Found
"Over the Garden Wall, The Blasting Company, Jack Jones",Not Found
Over The Garden Wall & The Blasting Company,Not Found
Our Last Night,Post-Hardcore/Metalcore/Alternative Rock
Our Flagship Product - microwaves - Discomfiture Atlas,Arabic Pop/Downtempo
Our Flagship Product - Microwaves - Discomfiture Atlas,Arabic Pop/Downtempo
Oumou Sangaré,Wassoulou
Ouiness,Not Found
PERVERSOR -,Not Found
PJ Morton,Neo-Soul/Contemporary R&B
PORTER WAGONER AND DOLLY PARTON -,Country/Country Pop/Nashville Sound
Pain of Truth,Beatdown Hardcore/New York Hardcore
Palmistry,Alternative R&B/Dancehall/Ambient Pop
Pale Waves,Pop Rock/Synthpop/Alternative Rock
Palastic,Not Found
Palamino,Not Found
Palais,Not Found
Pais Tropical,Deep House
Painter,Hard Rock
Paavoharju,Psychedelic Folk/Experimental Hip Hop/Dream Pop
POiSON GiRL FRiEND,Electropop
PYLON -,Post-Punk/Jangle Pop
PUSH,Trance/Uplifting Trance/Progressive Trance
PURPLE KISS,K-Pop/Dance-Pop/Halloween Music
PSY,K-Pop/Electropop/Dance-Pop
PROFANATICA -,Black Metal/Death Metal
PRISTIN V,Not Found
PRETTYMUCH,Boy Band/Electropop/Contemporary R&B
Nissim Black,Not Found
Ninja Sex Party,Comedy Rock/Pop Rock/Musical Comedy
Mississippi John Hurt,Piedmont Blues/Delta Blues/Country Blues
Musi-O-Tunya & Rikki Ililonga,Not Found
Muro,Speed Metal/Heavy Metal
Murder By Death,Indie Rock/Post-Rock/Christmas Music
"Mura Masa, Pa Salieu, Skillibeng & Kali Uchis",Alternative Dance/Alternative R&B/Indie Pop
Mumm-Ra,Indie Rock/Indie Pop
Mumford & Sons,Not Found
Mukimukimanmansu,Not Found
Mudd & Pollard,Not Found
Mrld,Not Found
Moxie,Not Found
Mouse and Level,Garage Rock
Mounties,Indie Rock
Mount Kimbie,Future Garage/Dubstep/Synth Punk
Mount Eerie,Singer-Songwriter/Indie Folk/Slowcore
Mott the Hoople,Glam Rock/Hard Rock/Rock
Motoyoshi Iwasaki & Windy,Not Found
Motorama,Post-Punk/Indie Pop/Indie Rock
Motionless In White,Alternative Metal/Metalcore/Industrial Metal
Murs,West Coast Hip Hop
Mustafa,Not Found
NNHMN,Darkwave
My Iron Lung,Post-Hardcore/Screamo
NLE Choppa,Trap/Southern Hip Hop/Gangsta Rap
NICK RIFF,Psychedelic Rock/Neo-Psychedelia
NIAGARA TRIANGLE,Not Found
NGHTMRE,Hybrid Trap/Trap [EDM]/Festival Trap
NEIKED,Dance-Pop
NCT DREAM & HRVY,K-Pop/Dance-Pop/Pop Rap
NCT,K-Pop/Contemporary R&B
NAV,Trap/Pop Rap/Cloud Rap
NAUSEATOR -,Grindcore
NANORAY,Hardcore Breaks/Atmospheric Drum and Bass/Drum and Bass
N4C,Not Found
N.W.A.,Gangsta Rap/West Coast Hip Hop/Political Hip Hop
Ménélik,French Hip Hop
Måns Glaeser,Not Found
Måneskin,Alternative Rock/Funk Rock/Film Soundtrack
Mysteryboy,Progressive Rock
My Morning Jacket,Indie Rock/Alt-Country/Country Rock
Motherfolk,Folk Pop/Indie Folk
Motel Radio,Not Found
Moss,Not Found
Moses Gunn Collective,Neo-Psychedelia/Psychedelic Pop/Psychedelic Rock
Molly Parden,Not Found
Moksi,Bass House/Electro House/Bassline
Mohsen Yeganeh,Not Found
Mofa Haarnavot Shel Dr. Kasper,Alternative Rock/Rock
Moein,Not Found
Modjo,French House/Dance-Pop/Funky House
Modeselektor,Techno/IDM/Electro
Modern English,Post-Punk/New Wave/Pop Rock
Model First Orchestra of the USSR Defence Ministry & Nikolai Nazarov,Not Found
Moby Grape,Psychedelic Rock/Country Rock
Moby,Downtempo/Pop Rock/Electronic
Mo-Dettes,Post-Punk/New Wave
Mk.gee,Bedroom Pop
Miura Jam,Idol kay
Mithridatum,Not Found
Mitch & Mikey,Not Found
MisterWives,Indie Pop/Pop Rock/Alternative Dance
Mommy Long Legs,Garage Punk/Riot Grrrl
MoneyMarr,Trap
Mono the Ghost,Hardcore Punk/Post-Hardcore
"Mora,Jhay Cortez",Reggaeton/Trap
Morteza Pashaei,Not Found
Mort Garson,Space Age Pop/Spoken Word/Moogsploitation
Morrissey,Indie Pop/Alternative Rock/Jangle Pop
Morris Day,Minneapolis Sound/Contemporary R&B/Synth Funk
Morningsiders,Not Found
Morgan Wallen,Contemporary Country/Country Pop/Bro-Country
Morgan Delt,Neo-Psychedelia/Psychedelic Rock/Psychedelic Pop
Moondog,Avant-Folk/Third Stream/Modern Classical
Monolithic Extinction - Writhing - Of Earth & Flesh,Not Found
Moonchild,Neo-Soul
Moon Walker,Not Found
Moon Sisters,Dance-Pop/Pop Soul/Contemporary R&B
Mood Beach,Not Found
Montego Bay,Italo House/Garage House
Monta & Brothers,Not Found
Monster High,Stoner Rock/Space Rock/Heavy Psych
NMIXX,K-Pop/Spoken Word/Children's Music
NO LABELS -,Not Found
Ninety,Dubstep
Nick Jonas,Contemporary R&B/Dance-Pop/Electropop
Nick Garrie,Singer-Songwriter/Psychedelic Pop
Nick De Caro,Not Found
Nick Cave & The Bad Seeds,Spoken Word/Ambient/Singer-Songwriter
Nicholas Greenwood,Not Found
Nicholas Britell,Film Score/Cinematic Classical/Television Music
Nice As Fuck,Indie Rock/Indie Pop
Nic D,Not Found
Niagara CM Stars,Not Found
Ngozi Family,Zamrock
Newtown,Bluegrass
Newgrounds Death Rugby,Midwest Emo/Indie Rock
Newfound Interest in Connecticut,Not Found
NewDad,Not Found
New World Vulture,Not Found
New West,Not Found
New Edition,New Jack Swing/Contemporary R&B/Boy Band
Nessa Barrett,Alt-Pop/Alternative Rock/Pop Rock
Nick Holder,House/Deep House/Funky House
Nick Riffs' Freak Element,Not Found
"NOAHFINNCE, Hot Mulligan & Extra Large Holiday Card",Emo/Pop Punk
"Nick Wilkins, Adonai Melodías & meka maraschino",Singer-Songwriter/Post-Punk/Art Rock
Nine Treasures,Folk Metal
Nilüfer Yanya,Indie Rock/Indie Pop/Art Rock
Nils Lofgren,Heartland Rock/Pop Rock/Rock
Nile Rodgers & Chic,Synth Funk
Nikita Warren,Not Found
Nik Turner,Space Rock/Jazz-Rock/Psychedelic Rock
Nigo Chanel,Pop Rap/Trap/Rage
Nigo,Not Found
Nightly,Not Found
Nightcore & Nightcore Anime,Nightcore
Night Sins,Gothic Rock/Darkwave/Post-Punk
Night Lovell,Trap/Cloud Rap
Night Club,Synthpop/Synthwave/Electropop
Nicotine,Not Found
Nicole Dollanganger,Singer-Songwriter/Indie Folk/Bedroom Pop
Nico Play,Avant-Folk/Post-Punk/Chamber Folk
"Nicki Minaj, Maluma & Myriam Fares",Pop Rap/Trap/East Coast Hip Hop
Nero,Not Found
Nelly,Not Found
Neko Case & The Sadies,Alt-Country/Singer-Songwriter/Country
Neil Young & Crazy Horse,Singer-Songwriter/Folk Rock/Country Rock
Naomi Maki,Not Found
Naomi Akimoto,City Pop/Synthpop/Art Pop
Naoko Gushima,Not Found
Nanpa Básico,Not Found
Nani Wolfgramm,Not Found
Nancy Wilson,Vocal Jazz/Pop Soul/Smooth Soul
Nancy Sinatra & Lee Hazlewood,Pop/Teen Pop/Country Pop
Nana Grizol,Indie Rock/Folk Punk/Twee Pop
Namewee,Mandopop
Naked Eyes,Not Found
Naima Bock,Contemporary Folk/Singer-Songwriter
Naeleck,Not Found
NYOGTHAEBLISZ -,War Metal/Black Metal
NY*AK,Not Found
NU’EST W,Not Found
NRBQ,Power Pop/Pop Rock/Roots Rock
NOTD & Quinn XCII,Electropop/Tropical House
Napoleon XIV,Novelty/Spoken Word/Psychedelic Pop
Natalie Jane,Pop Rock/Pop/Downtempo
Natalie Merchant,Singer-Songwriter/Contemporary Folk/Pop Rock
Navy Blue,Abstract Hip Hop/East Coast Hip Hop/Drumless
Neil Diamond,Singer-Songwriter/Pop Rock/Pop
Negativland,Plunderphonics/Sound Collage/Satire
Negative XP,Slacker Rock/Pop Punk/Garage Punk
Need For Speed,Not Found
Nebraska,Not Found
Ne-Yo,Contemporary R&B/Dance-Pop/Electropop
Naïka,Not Found
Navajo,Not Found
Natasha Bedingfield,Pop/Contemporary R&B/Christmas Music
Nature TV,Indie Pop
Native American Music World,Not Found
Nathaniel Rateliff & The Night Sweats,Singer-Songwriter/Blues Rock
"Nathan Lane, Ernie Sabella, Jason Weaver & Joseph Williams",Not Found
Nate Scheible,Ambient
Nate Heller,Not Found
Nate Dogg,West Coast Hip Hop/G-Funk/Contemporary R&B
Lancey Foux,Trap/UK Hip Hop/Cloud Rap
Lalo Rodríguez,Not Found
Lakizo Entertainment & Joeboy,Not Found
"Ivan Gough,Feenixpawl,Georgi Kay,Axwell",Not Found
Issei Okamoto,Not Found
Israel Kamakawiwo'ole,Hawaiian Music
Isao Tomita,Not Found
Isadora,Not Found
Iron Maiden,Heavy Metal/NWOBHM/Progressive Metal
Iron Claw,Heavy Psych/Hard Rock/Heavy Metal
Iron & Wine,Hardcore Punk/Queercore
Irene Cara,Dance-Pop
Inuit Jargon,Not Found
Into The Nightcore,Nightcore
Instupendo,Downtempo/Alternative R&B/Digicore
Insight,East Coast Hip Hop/Boom Bap/Instrumental Hip Hop
Insect Ark,Psychedelic Rock/Post-Rock
Injury Reserve,Hardcore Hip Hop/Experimental Hip Hop/Electronic
Injun Joe,Not Found
Inhavit,Brutal Death Metal
Influent Filth - Crusher Conveyor - Sludge Digester,Not Found
Ivan Ave,Jazz Rap/Boom Bap/Hip Hop
Ivo's Group,Not Found
JJ Lin,Mandopop
Ivy,Not Found
JINJIN&ROCKY,Not Found
JIN,East Coast Hip Hop
JIMMY WALTON & HIS BAND -,Not Found
JILL & MICHAEL GALLINA -,Freestyle
JEON SOMI,K-Pop/Electropop/Dance-Pop
JENNIE,Not Found
"JAY-Z,Kanye West,Frank Ocean",Alternative R&B/Neo-Soul/Art Pop
JAWNZA,Not Found
JAEHYUN,Contemporary R&B/K-Pop
J090,Not Found
"J.J. Ipsen, Liam Wright",Not Found
"J.J. Ipsen, Jim Croft",Not Found
J. Geils Band,Pop Rock/Blues Rock/Rock
J. Cole & Bas,Hip Hop/Conscious Hip Hop/East Coast Hip Hop
J. Cobis,Gangsta Rap/West Coast Hip Hop
Izzy Bardot,Pop/Dance-Pop
Izumi Kobayashi,City Pop/Art Pop
Indiana Evans,Not Found
Imprecation - Ars Goetia - In Nomine Diaboli,Not Found
Imprecation,Not Found
Imperial Porcelain,Not Found
IV Of Spades,Indie Pop/Synthpop/OPM
ITZY,K-Pop/Dance-Pop/Pop Rap
IShowSpeed,Jersey Club/Hardcore Hip Hop/Trap
INJI,Not Found
IDK,Not Found
ICYTWAT,Cloud Rap/Trap/Instrumental Hip Hop
IC3PEAK,Trap Metal/Witch House/Political Hip Hop
IAMX,Synthpop/Electropop/Acoustic Rock
I.O.I,K-Pop/Electropop/Dance-Pop
I'd Love To Change The World,Not Found
I Prevail,Alternative Metal/Melodic Metalcore/Metalcore
I DONT KNOW HOW BUT THEY FOUND ME,New Wave/Synthpop/Pop Rock
Hüsker Dü,Hardcore Punk/Post-Hardcore/Alternative Rock
"HydroDalek, Daft Punk, HHGregg",Not Found
Husky,Trip Hop
Human Factor,Not Found
Hugo Montenegro,Easy Listening/Spaghetti Western/Film Score
Iah,Post-Rock/Stoner Rock/Stoner Metal
Ian Hunter & The Rant Band,Rock/Glam Rock/New Wave
Ibibio Sound Machine,Afro-Funk/Electro/Dance-Punk
Illiterate Light,Not Found
Imogen Heap,Art Pop/Indietronica/Electropop
Immortal Technique,Political Hip Hop/East Coast Hip Hop/Hardcore Hip Hop
Imanbek,Not Found
"Imagine Dragons, JID",Pop Rock/Electropop/Alternative Rock
Imagination,Synth Funk/Pop Soul/Britfunk
Illya Kuryaki & The Valderramas,Latin Rap/Acid Jazz/Funk Rock
Illuminate,Darkwave
Iliona,Nouvelle chanson francaise
Iceboy Violet,Not Found
Ikon,Gothic Rock
Ike Willis,Not Found
Iglooghost,Wonky/Glitch Hop/UK Bass
Idan Raichel,Not Found
Ida Mae,Not Found
Ida Cox & Coleman Hawkins Quintet,Vaudeville Blues/Blues/Piano Blues
Ichiko Aoba,Contemporary Folk/Singer-Songwriter/Ambient
JINUSEAN,Pop Rap/K-Pop
JLS,Boy Band/Electropop/Contemporary R&B
Huang Pinyuan,Not Found
Javonntte,Not Found
"Jauz,ROUXN",Bass House/Tech House/Future House
Jaswiry Morel,Not Found
Jass Manak & Guri,Not Found
"Jason Weaver, Rowan Atkinson & Laura Williams",Sketch Comedy/Comedy
Jason Ringenberg & BR549,Country Rock/Alt-Country
"Jason Molina,Will Johnson",Singer-Songwriter/Americana/Contemporary Folk
Jason Isbell and the 400 Unit,Americana/Alt-Country/Singer-Songwriter
Jason Isbell & The 400 Unit,Americana/Alt-Country/Singer-Songwriter
Jasmine Thompson,Not Found
Jarvis Cocker,Indie Rock/Chanson/Britpop
Japancakes,Post-Rock/Ambient Pop/Dream Pop
Jany Green,Indie Pop/Pop Rap
Janus,Progressive Rock
Janko Nilovic & The Soul Surfers,Library Music/Jazz Fusion/Jazz-Funk
Jang-Yoon Ju,Not Found
"Janelle MonÃ¡e, Erykah Badu",Contemporary R&B/Art Pop/Film Soundtrack
Jane Child,Dance-Pop
Javier Batiz,Blues Rock
Jax,Not Found
JO YURI,Not Found
Jay Bezzy,Not Found
Jeezy,Southern Hip Hop/Trap/Gangsta Rap
Jeanne Moreau,Chanson/French Pop
Jeanette,Cancion melodica/Pop/Europop
Jean Luc Ponty,Jazz Fusion/Jazz-Rock/Free Jazz
Jean Dawson,Indie Pop/Indie Folk/Folk Pop
Jealous of the Birds,Indie Pop
Jazzy Eyewear,Not Found
Jazzanova,Not Found
Jazz Spastiks & Rebels To The Grain,Jazz Rap/Instrumental Hip Hop/Boom Bap
"Jaz Dhami, The kidd",Not Found
Jaymay,Not Found
Jay Som,Dream Pop/Indie Rock/Indie Pop
Jay Rock,West Coast Hip Hop/Trap/Gangsta Rap
Jay Robinson & Penny & The Quarters,Not Found
Jay Prince,UK Hip Hop
Jay Gunning,Television Music/Film Score/Film Soundtrack
Jay Electronica,Conscious Hip Hop/Abstract Hip Hop/Southern Hip Hop
Jana Horn,Not Found
Jan Jelinek,Glitch/Ambient/Electroacoustic
Jamie Foxx,Contemporary R&B
James Reid,Not Found
Jackie Shane,Southern Soul/Deep Soul
Jackie Lin & Par Avion,Not Found
Jack de Quidt,Not Found
Jack Stauber's Micropop,Hypnagogic Pop/Bedroom Pop/Synthpop
Jack Kittel,Country
Jack Harlow,Pop Rap/Southern Hip Hop
Jack Hardy,Contemporary Folk/Singer-Songwriter
Jace Everett,Country Rock/Contemporary Country
Jacco Gardner,Psychedelic Pop/Baroque Pop/Neo-Psychedelia
Ja Rule,Pop Rap/East Coast Hip Hop
JUNNY,Not Found
JUDAS ISCARIOT -,Black Metal
JP Harris,Neo-Traditionalist Country/Appalachian Folk Music
JOONY,Pop Rap/Trap/Plugg
"JOHNNY ""GUITAR"" WATSON -",Funk/Rhythm & Blues/Soul
JOE WOOD -,Not Found
JOE WALSH -,Rock/Hard Rock/Pop Rock
Jackson Lundy,Not Found
Jackson Yee,Pop Rap/Contemporary R&B/Trap
Jacob Collier,A cappella/Neo-Soul/Soul Jazz
Jake Scott,Not Found
James Marsters & Orchestra,Not Found
James Ivy,Indie Rock/Pop Punk/Alternative Rock
James Horner,Film Score/Cinematic Classical/Film Soundtrack
James Gardin,Not Found
James Blunt,Not Found
"Jakob Bro,Joe Lovano,Larry Grenadier,Thomas Morgan,Anders Christensen,Joey Baron,Jorge Rossy",Not Found
Jake Zyrus,Not Found
Jake Bugg,Singer-Songwriter/Folk Rock/Indie Rock
Jacob Daley,Not Found
Jak Lizard,Noise Rock/Post-Hardcore/Industrial Rock
Jai Paul,Alternative R&B/Indietronica
Jaheim,Contemporary R&B
Jah Wobble,Post-Punk/Dub/Ambient Dub
Jadu Heart,Alternative R&B
Jacques Dutronc,French Pop/Chanson/Beat Music
Jacqueline Taïeb,Ye-ye/Garage Rock/French Pop
Hudson Mohawke,Wonky/Trap [EDM]/Future Bass
Howard Tate,Soul/Southern Soul
Jeff Draco,Not Found
Hailu Mergia & Dahlak Band,Ethio-Jazz
Hail the Sun,Post-Hardcore/Math Rock
HahaRoddDropThatBeat,Not Found
Hadag Nahash,Funk/Hip Hop/Political Hip Hop
"Habib Koité,Bamada",Mande Music
Habe,Not Found
HYUKOH & Sunset Rollercoaster,Indie Rock
HUMAN PART,Not Found
HOUSE OF LARGE SIZES -,Not Found
HORRIFIC -,Heavy Metal/Death Metal/Death 'n' Roll
HONEYMOAN,Indie Pop
HOMESHAKE,Bedroom Pop/Alternative R&B/Slacker Rock
HOLYCHILD,Electropop
HELL CAN WAIT,Not Found
HDSN,Not Found
HAVOHEJ -,Black Metal/Black Ambient/Noise
HARDY & Lainey Wilson,Bro-Country/Contemporary Country/Alternative Metal
HARDSTYLE BRAH,Hardstyle
Hailu Mergia,Ethio-Jazz
Hair Ensemble,Not Found
Harold Budd,Ambient/Minimalism/Drone
Haki R. Madhubuti,Not Found
Harmless,Not Found
Hard-FI,Indie Rock/Post-Punk Revival/Indie Pop
Happy Mondays,Baggy/Alternative Dance/Post-Punk
Happy End,Folk Rock
Happy Doghouse,Not Found
Hank Williams,Country/Honky Tonk/Traditional Country
Hanggai,Contemporary Folk/Mongolian Throat Singing/Mongolian Music
Handsome Furs,Indie Rock/Synthpop
Handsome Boy Modeling School,Not Found
Hands Off Gretel,Alternative Rock/Grunge
Hand Habits,Indie Folk/Singer-Songwriter/Indie Pop
Hana Vu,Indie Pop/Dream Pop
Hammock,Ambient/Post-Rock/Shoegaze
Hamell on Trial,Anti-Folk/Folk Rock
Hallucinogen,Psytrance/Goa Trance/Psybient
Half Past Two,Not Found
Hakushi Hasegawa,Progressive Pop/Jazz Pop/Art Pop
HAP PALMER & MARTHA CHENEY -,Children's Music/Educational Music
"HANK WILLIAMS, JR. -",Country/Outlaw Country/Country Rock
HALOGEN -,Not Found
HAIL/SNAIL -,Not Found
Group Anmataff,Noise Pop/Art Pop/Indie Pop
Grin,Not Found
Gretel Hänlyn,Not Found
Greta Van Fleet,Hard Rock/Blues Rock/Acoustic Rock
Gregory and The Hawk,Indie Folk
Gregory Alan Isakov,Indie Folk/Singer-Songwriter/Americana
Greg Philinganes,Not Found
Greg Laswell,Singer-Songwriter
Greentea Peng,Neo-Soul/Alternative R&B/Pop Reggae
Grayscale,Not Found
Grandmas House,Not Found
Granddaddy,Not Found
Gramatik,Glitch Hop [EDM]
Graham Parker,Pub Rock/Singer-Songwriter/Pop Rock
Graham Nash,Singer-Songwriter/Folk Rock/AOR
Grace Kelly,Not Found
Grace Jones,Art Pop/Dance-Pop/Disco
Growing Pains,Not Found
Grupo Hechizo,Cumbia
Grupo Niche,Salsa
Gunk,Slacker Rock
H.M. Queen Elizabeth II,Speeches
"Gyorgy Ligeti, Kim Kashkashian",Modern Classical/Baroque Music
Gwenno,Indie Pop/Indietronica/Dream Pop
"Gwen, Bertrand Dupart",Not Found
Gwen & Bertrand Dupart,Not Found
Gwazi,Crossover Thrash/Heavy Metal/Thrash Metal
Gustavo Santaolalla,Video Game Music/Film Score/Ambient
Gunda Merced Y Su Salsa Fever,Not Found
Grupo Pregon,Alternative Rock/Indie Pop/Children's Music
GummibÃ¤r,Bubblegum Dance/Dance-Pop/Children's Music
Gum,Not Found
Guerilla Toss & Neu!,Dance-Punk/Neo-Psychedelia/New Wave
Guaynaa,Reggaeton
Guayacán Orquesta,Not Found
Guapdad 4000,Trap/Pop Rap/West Coast Hip Hop
Gryffin,Future Bass/Electropop/Dance-Pop
"Harmonia, Brian Eno",Ambient/Art Rock/Experimental Rock
"Harold Faltermeyer,Steve Stevens",Film Score/Film Soundtrack/Electro
Howard Roberts,Jazz
Homesafe,Pop Punk
Holy Wars,Alternative Rock/Pop Punk
Holy Motors,Dream Pop/Slowcore
Holy Fawn,Shoegaze/Post-Metal/Post-Rock
Holo,Not Found
Hollywood Classics,Not Found
Hold On - Bleakness - Life at a Standstill,Not Found
Hoko Sounds,Indie Rock/Indie Pop/Pop Rock
Hohnen Ford,Minimal Techno/House/Acid House
Hogar,Not Found
Hitomi Tohyama,City Pop/Synth Funk/Idol kay
Hitchhiker - Macabre - Dahmer [Remastered],Not Found
Hiroyuki Namba,Progressive Rock/Symphonic Prog/Soundtrack
Hiroshima,Smooth Jazz/Jazz Fusion/City Pop
Hiroshi Yoshimura,Ambient/New Age/Tribal Ambient
Hiroshi Saeki,Not Found
Himiko Kikuchi,Jazz Fusion/City Pop/Jazz-Funk
Himera,Bubblegum Bass/Progressive Electronic/Dream Trance
Home,Synthwave/Chillwave
Homixide Gang,Rage/Southern Hip Hop/Gangsta Rap
Harold Melvin & The Blue Notes,Not Found
Honey,Not Found
Housing Co.,Not Found
House of Pain,West Coast Hip Hop/Hardcore Hip Hop
Hott 22,Not Found
Hotmood,Nu-Disco
Hotel Ugly,Not Found
Hot Tuna,Blues Rock/Acoustic Blues/Rock
Hot Hot Heat,Indie Rock/Power Pop/Pop Rock
Hot Flash Heat Wave,Bedroom Pop/Indie Rock/Indie Pop
Hot Chocolate,Pop Soul/Disco/Funk
Hot Chelle Rae,Teen Pop/Pop Rock/Electropop
Horsey & King Krule,Art Rock/Experimental Rock/Pop Rock
Horsegirl,Slacker Rock/Indie Rock/Noise Pop
Hop Along,Indie Rock/Chamber Pop/Indie Folk
Hooverphonic,Trip Hop/Chamber Pop/Downtempo
Hoody,K-Pop/Contemporary R&B/Alternative R&B
HoodRich Pablo Juan,Trap/Southern Hip Hop
Honey Moon,Not Found
Hilton Felton,Soul Jazz
Hillsong Worship,Praise & Worship/Christmas Music
Higher Brothers,Trap
High Highs,Dream Pop/Indie Pop/Synthpop
Heather Eatman,Not Found
Heartless Bastards,Indie Rock/Blues Rock/Garage Rock Revival
Heart Attack Man,Alternative Rock/Power Pop/Post-Hardcore
Head Over Heels,Not Found
Head & The Hares,Not Found
Haywood,Not Found
Have a Nice Day!,Not Found
Have Heart,Hardcore Punk
Hatsumi Shibata,City Pop/Vocal Jazz
Hatchie,Dream Pop/Synthpop/Alternative Dance
Haska,Not Found
"Haruomi Hosono,イエロー・マジック・バンド",Film Score/Electropop/Folk Rock
Harry Nillson,Jazz
"Harry Connick, Jr.",Vocal Jazz/Christmas Music/Adult Contemporary
Harrison,Jangle Pop
Harris Rudman,Not Found
Harriette,Not Found
Heavn,Trap/Cloud Rap/Pop Rap
Hector Pichie Perez,Not Found
Helica,Not Found
Here It Is & Bill Frisell,Not Found
Hideki Taniuchi,Post-Rock/Television Music/Ambient
Hideki Saijo,Idol kay/Disco
Heywood,Stand-Up Comedy/Jazz/Dixieland
Heroes Del Silencio,Hard Rock/Rock/Jangle Pop
Herman's Hermits,Pop Rock/Pop/Beat Music
Herencia  Rumbera,Currulao
Here It Is & Norah Jones,Not Found
Herbcraft,Psychedelic Rock/Space Rock
Helium,Not Found
Her Noise Is Violence,Not Found
Henry Solomon,Nu Jazz
Henry Kaiser And Wadada Leo Smith,Not Found
Henry Jamison,Singer-Songwriter/Indie Folk
Henjila,Not Found
Hello Mary,Grunge
Hellberg,Festival Progressive House/Electro House
Jeff Beck,Jazz-Rock/Blues Rock/Rock
Jeff Lang,Blues/Country Blues/Electric Blues
Laika,Trip Hop
Kenny Larkin,Detroit Techno
Kenny Bobien,House/Jersey Sound
Kenji Bunch,Not Found
Kenichiro Nishihara,Jazz Rap
"Kendrick Lamar, SZA",West Coast Hip Hop/Conscious Hip Hop/Hardcore Hip Hop
Kendra Smith,Neo-Psychedelia/Dream Pop
Kenaniah,Not Found
Ken Kobayashi,Not Found
Kelvyn Boy,Afrobeats
Kelvin Mockingbird,Not Found
Kelsey Lu,Art Pop/Avant-Folk/Chamber Folk
Kelly Hogan & The Sadies,Alt-Country
Kelly Hogan & The Mellowcremes,Alt-Country
Kelis,Contemporary R&B/Electro House/Electropop
Keith Urban,Country Pop/Contemporary Country/Pop Rock
Keith Jarrett,ECM Style Jazz/Baroque Music/Modern Classical
Keith Ape,Trap/Cloud Rap
Keepsake,Post-Hardcore
Kenny G,Smooth Jazz/Christmas Music/Adult Contemporary
KennyHoopla,Indie Pop/Emo Rap/Trap
Kid Sistr,Not Found
Kenta Dedachi,Not Found
